Date,AAPL,AMZN,BA,GOOG,IBM,MGM,T,^GSPC
2017-10-26,39.307498931884766,49.01649856567383,259.7200012207031,49.0,147.52389526367188,31.1299991607666,25.490936279296875,2560.080078125
2017-10-27,39.8224983215332,52.90700149536133,258.260009765625,50.45949935913086,147.74378967285156,31.09000015258789,25.438066482543945,2570.260009765625
2017-10-30,40.97249984741211,54.7504997253418,255.4499969482422,50.70000076293945,146.9980926513672,31.079999923706055,25.69486427307129,2577.75
2017-10-31,41.974998474121094,55.45000076293945,259.3399963378906,50.76100158691406,147.5430145263672,30.8799991607666,25.407854080200195,2575.989990234375
2017-11-01,42.467498779296875,55.27000045776367,258.2900085449219,50.86050033569336,147.32313537597656,31.899999618530273,25.574018478393555,2583.2099609375
2017-11-02,41.650001525878906,54.890499114990234,258.30999755859375,51.0880012512207,147.3996124267578,30.829999923706055,25.354984283447266,2579.4599609375
2017-11-03,43.5,54.557498931884766,262.4200134277344,51.105499267578125,146.67303466796875,30.729999542236328,25.1812686920166,2581.929931640625
2017-11-06,43.092498779296875,55.45750045776367,262.6199951171875,51.449501037597656,145.09559631347656,31.280000686645508,24.977340698242188,2587.469970703125
2017-11-07,43.477500915527344,56.23699951171875,264.07000732421875,51.36349868774414,144.71319580078125,31.93000030517578,24.79607391357422,2592.110107421875
2017-11-08,43.665000915527344,56.14099884033203,266.1400146484375,51.5260009765625,144.93307495117188,31.799999237060547,24.81117820739746,2588.7099609375
2017-11-09,43.77750015258789,56.29800033569336,265.010009765625,51.699501037597656,143.33651733398438,32.709999084472656,25.249244689941406,2584.0
2017-11-10,43.77750015258789,56.30500030517578,262.1099853515625,51.323001861572266,144.0248565673828,32.689998626708984,25.808156967163086,2580.179931640625
2017-11-13,43.375,56.150001525878906,261.6700134277344,51.17100143432617,142.33270263671875,32.68000030517578,25.891239166259766,2576.530029296875
2017-11-14,43.2599983215332,56.50550079345703,262.0,51.12950134277344,141.44358825683594,32.79999923706055,25.82326316833496,2577.75
2017-11-15,42.49250030517578,56.35049819946289,261.4200134277344,50.96049880981445,141.49139404296875,32.66999816894531,25.69486427307129,2569.449951171875
2017-11-16,42.79499816894531,56.507999420166016,263.760009765625,51.125999450683594,141.2332763671875,33.0,25.574018478393555,2572.949951171875
2017-11-17,42.7599983215332,56.91400146484375,262.82000732421875,51.70050048828125,142.7724609375,32.939998626708984,26.004531860351562,2582.93994140625
2017-11-20,42.5724983215332,56.48849868774414,263.0,51.01300048828125,144.01528930664062,33.20000076293945,26.095165252685547,2579.489990234375
2017-11-21,42.69499969482422,56.643001556396484,266.239990234375,51.16550064086914,144.64627075195312,33.310001373291016,26.132930755615234,2589.169921875
2017-11-22,43.34000015258789,57.04999923706055,267.0,51.75,145.31549072265625,33.47999954223633,25.891239166259766,2600.31005859375
2017-11-24,43.775001525878906,58.03499984741211,265.260009765625,51.79349899291992,145.26768493652344,33.470001220703125,26.33685874938965,2600.419921875
2017-11-27,43.76250076293945,60.132999420166016,265.3800048828125,52.0,145.3728485107422,33.77000045776367,26.314199447631836,2602.659912109375
2017-11-28,43.57500076293945,60.24399948120117,267.0,52.75450134277344,145.6501007080078,33.65999984741211,26.102718353271484,2605.93994140625
2017-11-29,43.157501220703125,59.7400016784668,269.4800109863281,52.13399887084961,146.08985900878906,33.400001525878906,27.469789505004883,2627.820068359375
2017-11-30,42.60749816894531,58.35499954223633,269.9100036621094,51.118499755859375,146.89292907714844,33.58000183105469,27.567975997924805,2633.929931640625
2017-12-01,42.48749923706055,58.602500915527344,277.510009765625,50.790000915527344,147.6099395751953,34.13999938964844,27.454683303833008,2645.10009765625
2017-12-04,43.119998931884766,58.692501068115234,276.1600036621094,50.632999420166016,149.10133361816406,34.369998931884766,27.7945613861084,2657.18994140625
2017-12-05,42.26499938964844,56.41299819946289,279.010009765625,49.797000885009766,149.56979370117188,34.279998779296875,27.809667587280273,2639.780029296875
2017-12-06,41.875,56.89950180053711,276.5799865722656,50.07500076293945,147.32313537597656,33.83000183105469,27.31117820739746,2626.239990234375
2017-12-07,42.25749969482422,57.829498291015625,282.80999755859375,51.02149963378906,146.8355712890625,33.15999984741211,27.28852081298828,2628.3798828125
2017-12-08,42.622501373291016,58.52000045776367,285.010009765625,51.8745002746582,148.1644287109375,33.36000061035156,27.492446899414062,2646.2099609375
2017-12-11,42.29999923706055,58.22999954223633,286.2099914550781,51.775001525878906,148.62332153320312,33.38999938964844,27.71147918701172,2652.18994140625
2017-12-12,43.037498474121094,58.32550048828125,291.3399963378906,51.98149871826172,150.38241577148438,33.400001525878906,28.72356414794922,2661.72998046875
2017-12-13,43.125,58.5,290.5,52.305999755859375,149.71319580078125,32.959999084472656,28.708459854125977,2667.590087890625
2017-12-14,43.099998474121094,58.18550109863281,293.3500061035156,52.25,147.8011474609375,33.290000915527344,28.595165252685547,2665.8701171875
2017-12-15,43.407501220703125,58.951499938964844,295.8699951171875,52.730499267578125,146.8546905517578,32.880001068115234,28.8066463470459,2660.6298828125
2017-12-18,43.720001220703125,59.368499755859375,296.0,53.30400085449219,146.8355712890625,33.099998474121094,29.078550338745117,2685.919921875
2017-12-19,43.75749969482422,59.45750045776367,296.5,53.7599983215332,147.27532958984375,33.099998474121094,29.048337936401367,2692.7099609375
2017-12-20,43.717498779296875,59.525001525878906,298.70001220703125,53.5890007019043,146.89292907714844,33.099998474121094,28.904834747314453,2688.179931640625
2017-12-21,43.54249954223633,58.79499816894531,298.04998779296875,53.247501373291016,146.4340362548828,33.27000045776367,29.12386703491211,2683.02001953125
2017-12-22,43.66999816894531,58.604000091552734,296.3299865722656,53.05550003051758,145.14340209960938,33.650001525878906,29.290029525756836,2684.219970703125
2017-12-26,42.70000076293945,58.417999267578125,295.5400085449219,52.903499603271484,145.8030548095703,33.33000183105469,29.418428421020508,2679.090087890625
2017-12-27,42.525001525878906,58.99549865722656,296.4100036621094,52.86949920654297,146.2237091064453,33.31999969482422,29.516616821289062,2682.10009765625
2017-12-28,42.75,59.45000076293945,295.80999755859375,52.58000183105469,146.46270751953125,33.72999954223633,29.456193923950195,2686.10009765625
2017-12-29,42.630001068115234,59.11750030517578,296.94000244140625,52.33599853515625,147.3900604248047,33.709999084472656,29.622356414794922,2689.14990234375
2018-01-02,42.540000915527344,58.599998474121094,295.75,52.41699981689453,147.70555114746094,32.9900016784668,29.501510620117188,2683.72998046875
2018-01-03,43.13249969482422,59.415000915527344,295.94000244140625,53.21549987792969,150.420654296875,33.47999954223633,29.055891036987305,2697.85009765625
2018-01-04,43.1349983215332,60.25,297.94000244140625,54.400001525878906,152.62905883789062,33.439998626708984,28.5120849609375,2719.31005859375
2018-01-05,43.36000061035156,60.8754997253418,296.7699890136719,54.70000076293945,155.29637145996094,33.65999984741211,28.8066463470459,2731.330078125
2018-01-08,43.587501525878906,61.79999923706055,308.6600036621094,55.11149978637695,155.50669860839844,33.849998474121094,28.814199447631836,2742.669921875
2018-01-09,43.63750076293945,62.845001220703125,310.5899963378906,55.470001220703125,156.69215393066406,33.7400016784668,28.421449661254883,2751.14990234375
2018-01-10,43.290000915527344,62.25749969482422,317.489990234375,54.85499954223633,155.74569702148438,33.439998626708984,28.24018096923828,2745.550048828125
